"","ngram","freq","length","less1gram","less1gram_freq","hit_rate","suggest"
"3193","this am",9,"2","this",1672,0.00538277511961723,"am"
"3194","this song",9,"2","this",1672,0.00538277511961723,"song"
"3195","this thing",9,"2","this",1672,0.00538277511961723,"thing"
"964","for new",22,"2","for",4096,0.00537109375,"new"
"965","for them",22,"2","for",4096,0.00537109375,"them"
"527","a very",35,"2","a",6533,0.00535741619470381,"very"
"528","a while",35,"2","a",6533,0.00535741619470381,"while"
"816","and see",25,"2","and",4687,0.00533390228291018,"see"
"3025","im bored",9,"2","im",1705,0.00527859237536657,"bored"
"3026","im down",9,"2","im",1705,0.00527859237536657,"down"
"3027","im off",9,"2","im",1705,0.00527859237536657,"off"
"3028","im out",9,"2","im",1705,0.00527859237536657,"out"
"3029","im starting",9,"2","im",1705,0.00527859237536657,"starting"
"3030","im thinking",9,"2","im",1705,0.00527859237536657,"thinking"
"3031","im too",9,"2","im",1705,0.00527859237536657,"too"
"1658","on sunday",15,"2","on",2857,0.00525026251312566,"sunday"
"1040","in it",21,"2","in",4007,0.00524082855003743,"it"
"1041","in la",21,"2","in",4007,0.00524082855003743,"la"
"1534","my god",16,"2","my",3053,0.00524074680641991,"god"
"1535","my name",16,"2","my",3053,0.00524074680641991,"name"
"1536","my sister",16,"2","my",3053,0.00524074680641991,"sister"
"1111","is awesome",20,"2","is",3826,0.00522739153162572,"awesome"
"1112","is coming",20,"2","is",3826,0.00522739153162572,"coming"
"1113","is really",20,"2","is",3826,0.00522739153162572,"really"
"1114","is what",20,"2","is",3826,0.00522739153162572,"what"
"679","you make",30,"2","you",5740,0.00522648083623693,"make"
"2033","that awkward",13,"2","that",2488,0.00522508038585209,"awkward"
"2034","that just",13,"2","that",2488,0.00522508038585209,"just"
"2035","that sucks",13,"2","that",2488,0.00522508038585209,"sucks"
"547","a couple",34,"2","a",6533,0.00520434716056942,"couple"
"3150","so hot",9,"2","so",1731,0.00519930675909879,"hot"
"3151","so sad",9,"2","so",1731,0.00519930675909879,"sad"
"3152","so they",9,"2","so",1731,0.00519930675909879,"they"
"3474","just getting",8,"2","just",1556,0.0051413881748072,"getting"
"3475","just go",8,"2","just",1556,0.0051413881748072,"go"
"3476","just hit",8,"2","just",1556,0.0051413881748072,"hit"
"3477","just kidding",8,"2","just",1556,0.0051413881748072,"kidding"
"3478","just told",8,"2","just",1556,0.0051413881748072,"told"
"3479","just took",8,"2","just",1556,0.0051413881748072,"took"
"2461","me about",11,"2","me",2141,0.00513778608127043,"about"
"2462","me feel",11,"2","me",2141,0.00513778608127043,"feel"
"2463","me from",11,"2","me",2141,0.00513778608127043,"from"
"2464","me how",11,"2","me",2141,0.00513778608127043,"how"
"2465","me is",11,"2","me",2141,0.00513778608127043,"is"
"2466","me my",11,"2","me",2141,0.00513778608127043,"my"
"1515","it really",16,"2","it",3139,0.00509716470213444,"really"
"2991","have i",9,"2","have",1780,0.0050561797752809,"i"
"2992","have seen",9,"2","have",1780,0.0050561797752809,"seen"
"2993","have time",9,"2","have",1780,0.0050561797752809,"time"
"714","you be",29,"2","you",5740,0.00505226480836237,"be"
"715","you see",29,"2","you",5740,0.00505226480836237,"see"
"716","you the",29,"2","you",5740,0.00505226480836237,"the"
"571","a free",33,"2","a",6533,0.00505127812643502,"free"
"1215","is always",19,"2","is",3826,0.00496602195504443,"always"
"1216","is pretty",19,"2","is",3826,0.00496602195504443,"pretty"
"1217","is well",19,"2","is",3826,0.00496602195504443,"well"
"1228","of an",19,"2","of",3840,0.00494791666666667,"an"
"3247","with friends",9,"2","with",1819,0.00494777350192413,"friends"
"3248","with someone",9,"2","with",1819,0.00494777350192413,"someone"
"2597","be awesome",10,"2","be",2025,0.00493827160493827,"awesome"
"2598","be fun",10,"2","be",2025,0.00493827160493827,"fun"
"2599","be good",10,"2","be",2025,0.00493827160493827,"good"
"2600","be like",10,"2","be",2025,0.00493827160493827,"like"
"2601","be your",10,"2","be",2025,0.00493827160493827,"your"
"1653","my th",15,"2","my",3053,0.00491320013101867,"th"
"356","the end",48,"2","the",9784,0.00490596892886345,"end"
"357","the other",48,"2","the",9784,0.00490596892886345,"other"
"2912","at an",9,"2","at",1835,0.00490463215258856,"an"
"1839","on monday",14,"2","on",2857,0.00490024501225061,"monday"
"3267","your a",9,"2","your",1845,0.0048780487804878,"a"
"3268","your best",9,"2","your",1845,0.0048780487804878,"best"
"3269","your family",9,"2","your",1845,0.0048780487804878,"family"
"3270","your not",9,"2","your",1845,0.0048780487804878,"not"
"3271","your thoughts",9,"2","your",1845,0.0048780487804878,"thoughts"
"3272","your twitter",9,"2","your",1845,0.0048780487804878,"twitter"
"2243","that show",12,"2","that",2488,0.00482315112540193,"show"
"3328","are better",8,"2","are",1666,0.00480192076830732,"better"
"3329","are no",8,"2","are",1666,0.00480192076830732,"no"
"3330","are to",8,"2","are",1666,0.00480192076830732,"to"
"3674","this afternoon",8,"2","this",1672,0.00478468899521531,"afternoon"
"3675","this and",8,"2","this",1672,0.00478468899521531,"and"
"3676","this for",8,"2","this",1672,0.00478468899521531,"for"
"3677","this has",8,"2","this",1672,0.00478468899521531,"has"
"3678","this place",8,"2","this",1672,0.00478468899521531,"place"
"3679","this series",8,"2","this",1672,0.00478468899521531,"series"
"3680","this the",8,"2","this",1672,0.00478468899521531,"the"
"3681","this was",8,"2","this",1672,0.00478468899521531,"was"
"3682","this way",8,"2","this",1672,0.00478468899521531,"way"
"1640","it as",15,"2","it",3139,0.00477859190825104,"as"
"1641","it feels",15,"2","it",3139,0.00477859190825104,"feels"
"445","to keep",40,"2","to",8421,0.00475002968768555,"keep"
"616","a nice",31,"2","a",6533,0.00474514005816623,"nice"
"617","a real",31,"2","a",6533,0.00474514005816623,"real"
"1214","in nyc",19,"2","in",4007,0.00474170202146244,"nyc"
"512","i always",36,"2","i",7617,0.00472627018511225,"always"
"1292","is great",18,"2","is",3826,0.00470465237846315,"great"
"1293","is here",18,"2","is",3826,0.00470465237846315,"here"
"1294","is only",18,"2","is",3826,0.00470465237846315,"only"
"773","you but",27,"2","you",5740,0.00470383275261324,"but"
"774","you go",27,"2","you",5740,0.00470383275261324,"go"
"775","you still",27,"2","you",5740,0.00470383275261324,"still"
"952","and no",22,"2","and",4687,0.00469383400896096,"no"
"3446","im feeling",8,"2","im",1705,0.00469208211143695,"feeling"
"3447","im taking",8,"2","im",1705,0.00469208211143695,"taking"
"1308","of time",18,"2","of",3840,0.0046875,"time"
"2715","me as",10,"2","me",2141,0.00467071461933676,"as"
"2716","me today",10,"2","me",2141,0.00467071461933676,"today"
"2717","me want",10,"2","me",2141,0.00467071461933676,"want"
"1194","for free",19,"2","for",4096,0.004638671875,"free"
"1195","for more",19,"2","for",4096,0.004638671875,"more"
"462","to give",39,"2","to",8421,0.00463127894549341,"give"
"3610","so great",8,"2","so",1731,0.00462160600808781,"great"
"3611","so sweet",8,"2","so",1731,0.00462160600808781,"sweet"
"3612","so why",8,"2","so",1731,0.00462160600808781,"why"
"384","the rt",45,"2","the",9784,0.00459934587080948,"rt"
"385","the show",45,"2","the",9784,0.00459934587080948,"show"
"534","i never",35,"2","i",7617,0.00459498490219246,"never"
"1829","my family",14,"2","my",3053,0.00458565345561743,"family"
"1830","my husband",14,"2","my",3053,0.00458565345561743,"husband"
"814","you look",26,"2","you",5740,0.00452961672473868,"look"
"482","to play",38,"2","to",8421,0.00451252820330127,"play"
"483","to win",38,"2","to",8421,0.00451252820330127,"win"
"396","the morning",44,"2","the",9784,0.0044971381847915,"morning"
"3424","have made",8,"2","have",1780,0.00449438202247191,"made"
"3425","have something",8,"2","have",1780,0.00449438202247191,"something"
"3426","have u",8,"2","have",1780,0.00449438202247191,"u"
"1288","in bed",18,"2","in",4007,0.00449213875717494,"bed"
"1289","in life",18,"2","in",4007,0.00449213875717494,"life"
"1290","in miami",18,"2","in",4007,0.00449213875717494,"miami"
"1291","in with",18,"2","in",4007,0.00449213875717494,"with"
"1803","it doesnt",14,"2","it",3139,0.00446001911436763,"doesnt"
"1804","it its",14,"2","it",3139,0.00446001911436763,"its"
"1805","it looks",14,"2","it",3139,0.00446001911436763,"looks"
"1806","it makes",14,"2","it",3139,0.00446001911436763,"makes"
"1807","it should",14,"2","it",3139,0.00446001911436763,"should"
"2915","be all",9,"2","be",2025,0.00444444444444444,"all"
"2916","be fine",9,"2","be",2025,0.00444444444444444,"fine"
"2917","be playing",9,"2","be",2025,0.00444444444444444,"playing"
"2918","be ready",9,"2","be",2025,0.00444444444444444,"ready"
"2919","be safe",9,"2","be",2025,0.00444444444444444,"safe"
"1393","is all",17,"2","is",3826,0.00444328280188186,"all"
"1394","is out",17,"2","is",3826,0.00444328280188186,"out"
"1395","is over",17,"2","is",3826,0.00444328280188186,"over"
"1396","is up",17,"2","is",3826,0.00444328280188186,"up"
"680","a better",29,"2","a",6533,0.00443900198989744,"better"
"2505","that all",11,"2","that",2488,0.00442122186495177,"all"
"2506","that could",11,"2","that",2488,0.00442122186495177,"could"
"2507","that he",11,"2","that",2488,0.00442122186495177,"he"
"2508","that to",11,"2","that",2488,0.00442122186495177,"to"
"3747","with new",8,"2","with",1819,0.00439802089059923,"new"
"3748","with people",8,"2","with",1819,0.00439802089059923,"people"
"3332","at first",8,"2","at",1835,0.00435967302452316,"first"
"3333","at it",8,"2","at",1835,0.00435967302452316,"it"
"856","you going",25,"2","you",5740,0.00435540069686411,"going"
"3767","your girlfriend",8,"2","your",1845,0.0043360433604336,"girlfriend"
"3768","your next",8,"2","your",1845,0.0043360433604336,"next"
"3769","your time",8,"2","your",1845,0.0043360433604336,"time"
"582","i agree",33,"2","i",7617,0.00433241433635289,"agree"
"583","i go",33,"2","i",7617,0.00433241433635289,"go"
"419","the right",42,"2","the",9784,0.00429272281275552,"right"
"718","a beautiful",28,"2","a",6533,0.00428593295576305,"beautiful"
"719","a friend",28,"2","a",6533,0.00428593295576305,"friend"
"1996","my house",13,"2","my",3053,0.00425810678021618,"house"
"1997","my job",13,"2","my",3053,0.00425810678021618,"job"
"1998","my last",13,"2","my",3053,0.00425810678021618,"last"
"1387","in an",17,"2","in",4007,0.00424257549288745,"an"
"1388","in for",17,"2","in",4007,0.00424257549288745,"for"
"1389","in front",17,"2","in",4007,0.00424257549288745,"front"
"1390","in order",17,"2","in",4007,0.00424257549288745,"order"
"1391","in there",17,"2","in",4007,0.00424257549288745,"there"
"1392","in touch",17,"2","in",4007,0.00424257549288745,"touch"
"3071","me laugh",9,"2","me",2141,0.00420364315740308,"laugh"
"3072","me like",9,"2","me",2141,0.00420364315740308,"like"
"3073","me maybe",9,"2","me",2141,0.00420364315740308,"maybe"
"3074","me more",9,"2","me",2141,0.00420364315740308,"more"
"3075","me some",9,"2","me",2141,0.00420364315740308,"some"
"600","i might",32,"2","i",7617,0.00420112905343311,"might"
"601","i swear",32,"2","i",7617,0.00420112905343311,"swear"
"2218","on and",12,"2","on",2857,0.00420021001050053,"and"
"2219","on how",12,"2","on",2857,0.00420021001050053,"how"
"2220","on saturday",12,"2","on",2857,0.00420021001050053,"saturday"
"431","the one",41,"2","the",9784,0.00419051512673753,"one"
"1512","is he",16,"2","is",3826,0.00418191322530057,"he"
"1513","is looking",16,"2","is",3826,0.00418191322530057,"looking"
"1514","is why",16,"2","is",3826,0.00418191322530057,"why"
"899","you ever",24,"2","you",5740,0.00418118466898955,"ever"
"900","you feel",24,"2","you",5740,0.00418118466898955,"feel"
"1539","of any",16,"2","of",3840,0.00416666666666667,"any"
"1540","of school",16,"2","of",3840,0.00416666666666667,"school"
"1541","of these",16,"2","of",3840,0.00416666666666667,"these"
"546","to bed",35,"2","to",8421,0.00415627597672485,"bed"
"1365","for dinner",17,"2","for",4096,0.004150390625,"dinner"
"1366","for next",17,"2","for",4096,0.004150390625,"next"
"1972","it at",13,"2","it",3139,0.00414144632048423,"at"
"1973","it if",13,"2","it",3139,0.00414144632048423,"if"
"1974","it now",13,"2","it",3139,0.00414144632048423,"now"
"1975","it right",13,"2","it",3139,0.00414144632048423,"right"
"1976","it takes",13,"2","it",3139,0.00414144632048423,"takes"
"1174","and dont",19,"2","and",4687,0.00405376573501173,"dont"
"1175","and make",19,"2","and",4687,0.00405376573501173,"make"
"1176","and thanks",19,"2","and",4687,0.00405376573501173,"thanks"
"564","to buy",34,"2","to",8421,0.00403752523453272,"buy"
"2788","that and",10,"2","that",2488,0.00401929260450161,"and"
"2789","that doesnt",10,"2","that",2488,0.00401929260450161,"doesnt"
"2790","that there",10,"2","that",2488,0.00401929260450161,"there"
"944","you back",23,"2","you",5740,0.00400696864111498,"back"
"945","you would",23,"2","you",5740,0.00400696864111498,"would"
"1509","in dc",16,"2","in",4007,0.00399301222859995,"dc"
"1510","in one",16,"2","in",4007,0.00399301222859995,"one"
"1511","in town",16,"2","in",4007,0.00399301222859995,"town"
"460","the past",39,"2","the",9784,0.00398609975470155,"past"
"461","the whole",39,"2","the",9784,0.00398609975470155,"whole"
"776","a week",26,"2","a",6533,0.00397979488749426,"week"
"3339","be available",8,"2","be",2025,0.00395061728395062,"available"
"3340","be just",8,"2","be",2025,0.00395061728395062,"just"
"3341","be out",8,"2","be",2025,0.00395061728395062,"out"
"3342","be part",8,"2","be",2025,0.00395061728395062,"part"
"2203","my bad",12,"2","my",3053,0.00393056010481494,"bad"
"2204","my bed",12,"2","my",3053,0.00393056010481494,"bed"
"2205","my followers",12,"2","my",3053,0.00393056010481494,"followers"
"2206","my man",12,"2","my",3053,0.00393056010481494,"man"
"2207","my room",12,"2","my",3053,0.00393056010481494,"room"
"1638","is back",15,"2","is",3826,0.00392054364871929,"back"
"1639","is making",15,"2","is",3826,0.00392054364871929,"making"
"1495","for her",16,"2","for",4096,0.00390625,"her"
"1496","for real",16,"2","for",4096,0.00390625,"real"
"1657","of work",15,"2","of",3840,0.00390625,"work"
"481","the th",38,"2","the",9784,0.00388389206868356,"th"
"2484","on youtube",11,"2","on",2857,0.00385019250962548,"youtube"
"1266","and go",18,"2","and",4687,0.00384040964369533,"go"
"1267","and to",18,"2","and",4687,0.00384040964369533,"to"
"815","a huge",25,"2","a",6533,0.00382672585335987,"huge"
"2182","it can",12,"2","it",3139,0.00382287352660083,"can"
"2183","it could",12,"2","it",3139,0.00382287352660083,"could"
"2184","it down",12,"2","it",3139,0.00382287352660083,"down"
"2185","it off",12,"2","it",3139,0.00382287352660083,"off"
"694","i mean",29,"2","i",7617,0.00380727320467376,"mean"
"1636","in san",15,"2","in",4007,0.00374344896431245,"san"
"1637","in their",15,"2","in",4007,0.00374344896431245,"their"
"3501","me cry",8,"2","me",2141,0.00373657169546941,"cry"
"3502","me it",8,"2","me",2141,0.00373657169546941,"it"
"3503","me why",8,"2","me",2141,0.00373657169546941,"why"
"634","to use",31,"2","to",8421,0.0036812730079563,"use"
"729","i wonder",28,"2","i",7617,0.00367598792175397,"wonder"
"857","a year",24,"2","a",6533,0.00367365681922547,"year"
"1617","for him",15,"2","for",4096,0.003662109375,"him"
"1618","for his",15,"2","for",4096,0.003662109375,"his"
"1798","is at",14,"2","is",3826,0.003659174072138,"at"
"1799","is better",14,"2","is",3826,0.003659174072138,"better"
"1800","is right",14,"2","is",3826,0.003659174072138,"right"
"1801","is very",14,"2","is",3826,0.003659174072138,"very"
"1802","is wrong",14,"2","is",3826,0.003659174072138,"wrong"
"1080","you doing",21,"2","you",5740,0.00365853658536585,"doing"
"1081","you mean",21,"2","you",5740,0.00365853658536585,"mean"
"1082","you up",21,"2","you",5740,0.00365853658536585,"up"
"1837","of what",14,"2","of",3840,0.00364583333333333,"what"
"1347","and enjoy",17,"2","and",4687,0.00362705355237892,"enjoy"
"1348","and he",17,"2","and",4687,0.00362705355237892,"he"
"1349","and is",17,"2","and",4687,0.00362705355237892,"is"
"1350","and that",17,"2","and",4687,0.00362705355237892,"that"
"1351","and what",17,"2","and",4687,0.00362705355237892,"what"
"3164","that has",9,"2","that",2488,0.00361736334405145,"has"
"3165","that ill",9,"2","that",2488,0.00361736334405145,"ill"
"3166","that in",9,"2","that",2488,0.00361736334405145,"in"
"3167","that its",9,"2","that",2488,0.00361736334405145,"its"
"3168","that lol",9,"2","that",2488,0.00361736334405145,"lol"
"3169","that u",9,"2","that",2488,0.00361736334405145,"u"
"3170","that youre",9,"2","that",2488,0.00361736334405145,"youre"
"2470","my daughter",11,"2","my",3053,0.00360301342941369,"daughter"
"2471","my little",11,"2","my",3053,0.00360301342941369,"little"
