"","ngram","freq","length","less1gram","less1gram_freq","hit_rate","suggest"
"375","who are",144,"2","who",2298,0.0626631853785901,"are"
"3666","told her",24,"2","told",383,0.0626631853785901,"her"
"14354","able to do",25,"3","able to",399,0.06265664160401,"do"
"2661","post i",31,"2","post",496,0.0625,"i"
"4112","add to",21,"2","add",336,0.0625,"to"
"4726","month of",19,"2","month",304,0.0625,"of"
"6902","taken the",14,"2","taken",224,0.0625,"the"
"7905","color of",12,"2","color",192,0.0625,"of"
"11423","product or",9,"2","product",144,0.0625,"or"
"11538","stand the",9,"2","stand",144,0.0625,"the"
"13157","saturday i",8,"2","saturday",128,0.0625,"i"
"13499","thoughts about",8,"2","thoughts",128,0.0625,"about"
"13555","tomorrow and",8,"2","tomorrow",128,0.0625,"and"
"17778","him to be",8,"3","him to",128,0.0625,"be"
"18671","for all those",7,"3","for all",112,0.0625,"those"
"18741","him and i",7,"3","him and",112,0.0625,"i"
"18971","made a mistake",7,"3","made a",112,0.0625,"mistake"
"18998","might be able",7,"3","might be",112,0.0625,"able"
"19507","while i am",7,"3","while i",112,0.0625,"am"
"19631","about how i",6,"3","about how",96,0.0625,"i"
"20358","it with my",6,"3","it with",96,0.0625,"my"
"20476","my head in",6,"3","my head",96,0.0625,"in"
"20477","my head that",6,"3","my head",96,0.0625,"that"
"20895","the th and",6,"3","the th",96,0.0625,"and"
"22235","rest of the world",6,"4","rest of the",96,0.0625,"world"
"22683","the first time that",5,"4","the first time",80,0.0625,"that"
"1629","didnt get",46,"2","didnt",737,0.062415196743555,"get"
"3506","yet but",25,"2","yet",401,0.0623441396508728,"but"
"4920","asked him",18,"2","asked",289,0.0622837370242214,"him"
"6416","true i",15,"2","true",241,0.0622406639004149,"i"
"6635","either way",14,"2","either",225,0.0622222222222222,"way"
"6671","government to",14,"2","government",225,0.0622222222222222,"to"
"6838","plan on",14,"2","plan",225,0.0622222222222222,"on"
"6908","thank god",14,"2","thank",225,0.0622222222222222,"god"
"306","just a",167,"2","just",2684,0.062220566318927,"a"
"14275","as i was",27,"3","as i",434,0.0622119815668203,"was"
"3304","show up",26,"2","show",418,0.062200956937799,"up"
"7576","spent fuel",13,"2","spent",209,0.062200956937799,"fuel"
"16312","so many of",11,"3","so many",177,0.0621468926553672,"of"
"10481","weve got",10,"2","weve",161,0.062111801242236,"got"
"21548","the fact that it",10,"4","the fact that",161,0.062111801242236,"it"
"21549","the fact that we",10,"4","the fact that",161,0.062111801242236,"we"
"263","what is",181,"2","what",2916,0.0620713305898491,"is"
"14860","she was a",18,"3","she was",290,0.0620689655172414,"a"
"10763","bed i",9,"2","bed",145,0.0620689655172414,"i"
"10826","cause i",9,"2","cause",145,0.0620689655172414,"i"
"14403","all of my",24,"3","all of",387,0.062015503875969,"my"
"14404","all of these",24,"3","all of",387,0.062015503875969,"these"
"5804","oh well",16,"2","oh",258,0.062015503875969,"well"
"5954","women in",16,"2","women",258,0.062015503875969,"in"
"5955","women who",16,"2","women",258,0.062015503875969,"who"
"13086","political and",8,"2","political",129,0.062015503875969,"and"
"6136","half a",15,"2","half",242,0.0619834710743802,"a"
"6787","news of",14,"2","news",226,0.0619469026548673,"of"
"18454","all that was",7,"3","all that",113,0.0619469026548673,"was"
"18640","do with my",7,"3","do with",113,0.0619469026548673,"my"
"21870","end of the month",7,"4","end of the",113,0.0619469026548673,"month"
"21871","end of the year",7,"4","end of the",113,0.0619469026548673,"year"
"741","day and",88,"2","day",1422,0.0618846694796062,"and"
"19732","as if i",6,"3","as if",97,0.0618556701030928,"i"
"19733","as if to",6,"3","as if",97,0.0618556701030928,"to"
"19734","as if we",6,"3","as if",97,0.0618556701030928,"we"
"20246","in it is",6,"3","in it",97,0.0618556701030928,"is"
"20344","it out to",6,"3","it out",97,0.0618556701030928,"to"
"20409","life and i",6,"3","life and",97,0.0618556701030928,"i"
"20850","the night at",6,"3","the night",97,0.0618556701030928,"at"
"8737","fall for",11,"2","fall",178,0.0617977528089888,"for"
"16379","to give the",11,"3","to give",178,0.0617977528089888,"the"
"1266","right to",57,"2","right",923,0.0617551462621885,"to"
"6111","film is",15,"2","film",243,0.0617283950617284,"is"
"9716","father was",10,"2","father",162,0.0617283950617284,"was"
"9758","giving away",10,"2","giving",162,0.0617283950617284,"away"
"9759","giving us",10,"2","giving",162,0.0617283950617284,"us"
"16458","a small amount",10,"3","a small",162,0.0617283950617284,"amount"
"22355","and i have been",5,"4","and i have",81,0.0617283950617284,"been"
"22356","and i have no",5,"4","and i have",81,0.0617283950617284,"no"
"2822","came in",29,"2","came",470,0.0617021276595745,"in"
"11544","states are",9,"2","states",146,0.0616438356164384,"are"
"11545","states of",9,"2","states",146,0.0616438356164384,"of"
"16922","according to a",9,"3","according to",146,0.0616438356164384,"a"
"6","to be",1791,"2","to",29058,0.0616353499896758,"be"
"14910","at least i",17,"3","at least",276,0.0615942028985507,"i"
"14980","that they would",17,"3","that they",276,0.0615942028985507,"would"
"196","me and",220,"2","me",3573,0.061572907920515,"and"
"5749","leave it",16,"2","leave",260,0.0615384615384615,"it"
"17837","if we dont",8,"3","if we",130,0.0615384615384615,"dont"
"1698","week and",45,"2","week",732,0.0614754098360656,"and"
"9131","store and",11,"2","store",179,0.0614525139664804,"and"
"14835","if i were",18,"3","if i",293,0.0614334470989761,"were"
"4114","ago when",21,"2","ago",342,0.0614035087719298,"when"
"6830","parents are",14,"2","parents",228,0.0614035087719298,"are"
"18517","any of it",7,"3","any of",114,0.0614035087719298,"it"
"14926","he is not",17,"3","he is",277,0.0613718411552347,"not"
"14927","he is the",17,"3","he is",277,0.0613718411552347,"the"
"10184","son is",10,"2","son",163,0.0613496932515337,"is"
"10190","spend some",10,"2","spend",163,0.0613496932515337,"some"
"16576","he had no",10,"3","he had",163,0.0613496932515337,"no"
"16588","i also know",10,"3","i also",163,0.0613496932515337,"know"
"16589","i also think",10,"3","i also",163,0.0613496932515337,"think"
"16743","people who have",10,"3","people who",163,0.0613496932515337,"have"
"236","about it",196,"2","about",3196,0.0613266583229036,"it"
"15525","and they have",13,"3","and they",212,0.0613207547169811,"have"
"5708","hours a",16,"2","hours",261,0.0613026819923372,"a"
"4881","yes the",19,"2","yes",310,0.0612903225806452,"the"
"14781","to me i",19,"3","to me",310,0.0612903225806452,"i"
"627","know how",100,"2","know",1632,0.0612745098039216,"how"
"628","know i",100,"2","know",1632,0.0612745098039216,"i"
"13","i have",1267,"2","i",20685,0.0612521150592217,"have"
"15772","about it i",12,"3","about it",196,0.0612244897959184,"i"
"17213","many of my",9,"3","many of",147,0.0612244897959184,"my"
"17240","now i dont",9,"3","now i",147,0.0612244897959184,"dont"
"19643","after a long",6,"3","after a",98,0.0612244897959184,"long"
"20184","i took it",6,"3","i took",98,0.0612244897959184,"it"
"20605","on their way",6,"3","on their",98,0.0612244897959184,"way"
"20945","things that have",6,"3","things that",98,0.0612244897959184,"have"
"20946","things that we",6,"3","things that",98,0.0612244897959184,"we"
"13860","that i am",63,"3","that i",1030,0.0611650485436893,"am"
"4080","under a",22,"2","under",360,0.0611111111111111,"a"
"12434","faith is",8,"2","faith",131,0.0610687022900763,"is"
"12841","minute and",8,"2","minute",131,0.0610687022900763,"and"
"13078","places and",8,"2","places",131,0.0610687022900763,"and"
"13079","places in",8,"2","places",131,0.0610687022900763,"in"
"13080","places like",8,"2","places",131,0.0610687022900763,"like"
"17633","away from home",8,"3","away from",131,0.0610687022900763,"home"
"18200","the us government",8,"3","the us",131,0.0610687022900763,"government"
"14160","to see how",31,"3","to see",508,0.0610236220472441,"how"
"9547","available on",10,"2","available",164,0.0609756097560976,"on"
"9929","lets just",10,"2","lets",164,0.0609756097560976,"just"
"10128","road and",10,"2","road",164,0.0609756097560976,"and"
"10164","sit back",10,"2","sit",164,0.0609756097560976,"back"
"10165","sit on",10,"2","sit",164,0.0609756097560976,"on"
"16599","i feel the",10,"3","i feel",164,0.0609756097560976,"the"
"1110","work on",64,"2","work",1050,0.060952380952381,"on"
"3998","makes the",22,"2","makes",361,0.0609418282548476,"the"
"14003","a few weeks",39,"3","a few",640,0.0609375,"weeks"
"14004","a few years",39,"3","a few",640,0.0609375,"years"
"15791","and you know",12,"3","and you",197,0.0609137055837563,"know"
"14707","and that the",19,"3","and that",312,0.0608974358974359,"the"
"6644","experience the",14,"2","experience",230,0.0608695652173913,"the"
"18496","and some other",7,"3","and some",115,0.0608695652173913,"other"
"18527","are you doing",7,"3","are you",115,0.0608695652173913,"doing"
"18675","for it and",7,"3","for it",115,0.0608695652173913,"and"
"18676","for it i",7,"3","for it",115,0.0608695652173913,"i"
"19155","she has been",7,"3","she has",115,0.0608695652173913,"been"
"11398","photos from",9,"2","photos",148,0.0608108108108108,"from"
"17166","it all in",9,"3","it all",148,0.0608108108108108,"in"
"17167","it all the",9,"3","it all",148,0.0608108108108108,"the"
"17419","to come home",9,"3","to come",148,0.0608108108108108,"home"
"14785","to take care",19,"3","to take",313,0.060702875399361,"care"
"4334","white and",21,"2","white",346,0.0606936416184971,"and"
"4464","least i",20,"2","least",330,0.0606060606060606,"i"
"6573","business and",14,"2","business",231,0.0606060606060606,"and"
"12420","events in",8,"2","events",132,0.0606060606060606,"in"
"13471","third of",8,"2","third",132,0.0606060606060606,"of"
"13563","towards a",8,"2","towards",132,0.0606060606060606,"a"
"17702","even though he",8,"3","even though",132,0.0606060606060606,"he"
"17703","even though its",8,"3","even though",132,0.0606060606060606,"its"
"18224","they will have",8,"3","they will",132,0.0606060606060606,"have"
"18306","us to be",8,"3","us to",132,0.0606060606060606,"be"
"20175","i started with",6,"3","i started",99,0.0606060606060606,"with"
"8671","church and",11,"2","church",182,0.0604395604395604,"and"
"9091","running and",11,"2","running",182,0.0604395604395604,"and"
"16254","look at my",11,"3","look at",182,0.0604395604395604,"my"
"2167","both of",36,"2","both",596,0.0604026845637584,"of"
"3089","done with",27,"2","done",447,0.0604026845637584,"with"
"11390","pay attention",9,"2","pay",149,0.0604026845637584,"attention"
"11547","step in",9,"2","step",149,0.0604026845637584,"in"
"11548","step is",9,"2","step",149,0.0604026845637584,"is"
"11549","step up",9,"2","step",149,0.0604026845637584,"up"
"3453","point i",25,"2","point",414,0.0603864734299517,"i"
"18674","for her to",7,"3","for her",116,0.0603448275862069,"to"
"19330","think i was",7,"3","think i",116,0.0603448275862069,"was"
"14932","i didnt know",17,"3","i didnt",282,0.0602836879432624,"know"
"2140","thats not",37,"2","thats",614,0.0602605863192182,"not"
"4433","idea to",20,"2","idea",332,0.0602409638554217,"to"
"14681","the time of",20,"3","the time",332,0.0602409638554217,"of"
"9574","began in",10,"2","began",166,0.0602409638554217,"in"
"9585","birthday party",10,"2","birthday",166,0.0602409638554217,"party"
"22361","and it was so",5,"4","and it was",83,0.0602409638554217,"so"
"22664","that i was able",5,"4","that i was",83,0.0602409638554217,"able"
"2957","doing this",28,"2","doing",465,0.0602150537634409,"this"
"14492","to go with",23,"3","to go",382,0.0602094240837696,"with"
"12503","general and",8,"2","general",133,0.0601503759398496,"and"
"17581","and if the",8,"3","and if",133,0.0601503759398496,"the"
"21723","i have a few",8,"4","i have a",133,0.0601503759398496,"few"
"4724","minutes or",19,"2","minutes",316,0.060126582278481,"or"
"4014","past the",22,"2","past",366,0.0601092896174863,"the"
"8922","lots and",11,"2","lots",183,0.0601092896174863,"and"
"6547","baby and",14,"2","baby",233,0.0600858369098712,"and"
"6817","ones who",14,"2","ones",233,0.0600858369098712,"who"
"14988","there was an",17,"3","there was",283,0.0600706713780919,"an"
"3868","told the",23,"2","told",383,0.0600522193211488,"the"
"3869","told us",23,"2","told",383,0.0600522193211488,"us"
"5028","isnt the",18,"2","isnt",300,0.06,"the"
"19709","and when it",6,"3","and when",100,0.06,"it"
"19902","easy to do",6,"3","easy to",100,0.06,"do"
"19903","easy to see",6,"3","easy to",100,0.06,"see"
"19939","first time it",6,"3","first time",100,0.06,"it"
"20387","know i will",6,"3","know i",100,0.06,"will"
"20470","much of my",6,"3","much of",100,0.06,"my"
"5842","several times",16,"2","several",267,0.0599250936329588,"times"
"2865","night i",29,"2","night",484,0.0599173553719008,"i"
"7402","line and",13,"2","line",217,0.0599078341013825,"and"
"15538","because i am",13,"3","because i",217,0.0599078341013825,"am"
"15539","because i was",13,"3","because i",217,0.0599078341013825,"was"
"9756","girls are",10,"2","girls",167,0.0598802395209581,"are"
"16799","the top and",10,"3","the top",167,0.0598802395209581,"and"
"981","love it",71,"2","love",1186,0.0598650927487352,"it"
"15379","i cant believe",14,"3","i cant",234,0.0598290598290598,"believe"
"793","over to",84,"2","over",1405,0.0597864768683274,"to"
"9057","perhaps you",11,"2","perhaps",184,0.0597826086956522,"you"
"2621","found out",31,"2","found",519,0.0597302504816956,"out"
"13944","will be a",47,"3","will be",787,0.059720457433291,"a"
"8110","looks at",12,"2","looks",201,0.0597014925373134,"at"
"12375","dinner with",8,"2","dinner",134,0.0597014925373134,"with"
"13986","of my favorite",41,"3","of my",687,0.0596797671033479,"favorite"
"5158","weeks of",18,"2","weeks",302,0.0596026490066225,"of"
"11111","image is",9,"2","image",151,0.0596026490066225,"is"
"14265","there are some",28,"3","there are",470,0.0595744680851064,"some"
"6587","child is",14,"2","child",235,0.0595744680851064,"is"
"10557","yourself in",10,"2","yourself",168,0.0595238095238095,"in"
"13828","it is the",78,"3","it is",1311,0.0594965675057208,"the"
"3241","getting to",26,"2","getting",437,0.0594965675057208,"to"
"352","do it",153,"2","do",2572,0.0594867807153966,"it"
"20216","if youre going",6,"3","if youre",101,0.0594059405940594,"going"
"20217","if youre looking",6,"3","if youre",101,0.0594059405940594,"looking"
"20756","tell you the",6,"3","tell you",101,0.0594059405940594,"the"
"20757","tell you what",6,"3","tell you",101,0.0594059405940594,"what"
"21002","to create an",6,"3","to create",101,0.0594059405940594,"an"
"21079","to them the",6,"3","to them",101,0.0594059405940594,"the"
"14678","that we can",20,"3","that we",337,0.0593471810089021,"can"
"288","what you",173,"2","what",2916,0.0593278463648834,"you"
"14068","they are not",35,"3","they are",590,0.0593220338983051,"not"
"19379","to look back",7,"3","to look",118,0.0593220338983051,"back"
"19380","to look for",7,"3","to look",118,0.0593220338983051,"for"
"6299","share it",15,"2","share",253,0.0592885375494071,"it"
"532","no longer",113,"2","no",1906,0.059286463798531,"longer"
"5833","reading it",16,"2","reading",270,0.0592592592592593,"it"
"12059","alone i",8,"2","alone",135,0.0592592592592593,"i"
"12838","million years",8,"2","million",135,0.0592592592592593,"years"
"18348","what the hell",8,"3","what the",135,0.0592592592592593,"hell"
"273","if the",177,"2","if",2987,0.0592567793773016,"the"
"10794","break up",9,"2","break",152,0.0592105263157895,"up"
"14672","part of this",20,"3","part of",338,0.0591715976331361,"this"
